name,ric,currency,org_permid,isin
SEMEN BATURAJA,SMBR.JK,RI,5000035952.0,ID1000127806
SENTRA FOOD INDONESIA,FOOD.JK,RI,5067493404.0,ID1000147804
SEPATU BATA,BATA.JK,RI,4295874637.0,ID1000129109
SEPEDA BERSAMA INDONESIA PT,BIKE.JK,RI,5082179376.0,ID1000166705
SHIELD ON SERVICE,SOSS.JK,RI,5066574031.0,ID1000146608
SIDOMULYO SELARAS,SDMU.JK,RI,5001421195.0,ID1000120108
SIGMA ENERGY COMPRESSINDO,SICO.JK,RI,5082483764.0,ID1000167000
SILLO MARITIME PERDANA,SHIP.JK,RI,5050991164.0,ID1000137102
SINAR EKA SELARAS,ERAL.JK,RI,5042232156.0,ID1000194301
SINAR TERANG MANDIRI,MINE.JK,RI,5082960081.0,ID1000209505
SINERGI INTI ANDALAN PRIMA,INET.JK,RI,5086680755.0,ID1000192404
SINERGI INTI PLASTINDO,ESIP.JK,RI,5071529333.0,ID1000152101
SINERGI MULTI LESTARINDO,SMLE.JK,RI,5086517040.0,ID1000201205
SIWANI MAKMUR SUSP - SUSP.17/02/20,SIMA.JK,RI,4295874731.0,ID1000063902
SLJ GLOBAL,SULI.JK,RI,4295874473.0,ID1000088909
SMR UTAMA SUSP - SUSP.23/01/20,SMRU.JK,RI,5035461163.0,ID1000120801
SOECHI LINES,SOCI.JK,RI,5044030400.0,ID1000132905
SOLUSI BANGUN INDONESIA SUSP - SUSP.31/01/25,SMCB.JK,RI,4295874371.0,ID1000072309
SOLUSI ENVIRONMENT ASIA,SOFA.JK,RI,5074847335.0,ID1000156300
SOLUSI TUNAS PRATAMA SUSP - SUSP.30/04/25,SUPR.JK,RI,5000015067.0,ID1000120702
SORAYA BERJAYA INDONESIA,SPRE.JK,RI,5087991745.0,ID1000204605
SPRE.CAB.MNFG.CORP.,SCCO.JK,RI,4295874386.0,ID1000080906
SRIWAHANA ADITYAKARTA SUSP - SUSP.30/06/25,SWAT.JK,RI,5063308845.0,ID1000143704
STAR PACIFIC,LPLI.JK,RI,4295874416.0,ID1000100902
STEADY SAFE,SAFE.JK,RI,4295874439.0,ID1000067309
STEEL PIPE INDUSTRY OF INDONESIA,ISSP.JK,RI,5000934748.0,ID1000126709
SUMBER MAS KONSTRUKSI SUSP - SUSP.02/09/25,SMKM.JK,RI,5082167627.0,ID1000166408
SUMBER MINERAL GLOBAL ABADI,SMGA.JK,RI,5086969803.0,ID1000201809
SUMBER SINERGI MAKMUR,IOTF.JK,RI,5086798982.0,ID1000198401
SUMBER TANI AGUNG RESOURCES,STAA.JK,RI,5080076476.0,ID1000166507
SUMI INDO KABEL,IKBI.JK,RI,4295874716.0,ID1000083009
SUMMARECON AGUNG,SMRA.JK,RI,4295874652.0,ID1000092406
SUNINDO ADIPERSADA,TOYS.JK,RI,4296679508.0,ID1000156607
SUNTER LAKESIDE HOTEL,SNLK.JK,RI,5080041486.0,ID1000159809
SUPARMA,SPMA.JK,RI,4295874719.0,ID1000054307
SUPER ENERGY,SURE.JK,RI,5066535451.0,ID1000145709
SUPERIOR PRIMA SUKSES,BLES.JK,RI,5087987435.0,ID1000205206
SUPRA BOGA LESTARI,RANC.JK,RI,5035581828.0,ID1000122906
SURYA FAJAR CAPITAL,SFAN.JK,RI,5057811609.0,ID1000149107
SURYA PERMATA ANDALAN,NATO.JK,RI,5067485332.0,ID1000148000
SURYA TOTO INDONESIA,TOTO.JK,RI,4295874378.0,ID1000132509
SURYAMAS DUTAMAKMUR,SMDM.JK,RI,4295874725.0,ID1000067408
TECHNO9 INDONESIA,NINE.JK,RI,5083509386.0,ID1000178601
TEKNOLOGI KARYA DIGITAL NUSA,TRON.JK,RI,5083861527.0,ID1000187404
TELADAN PRIMA AGRO,TLDN.JK,RI,5082452978.0,ID1000167109
TEMBAGA MULIA SEMANAN,TBMS.JK,RI,4295874649.0,ID1000066400
TEMPO INTI MEDIA,TMPO.JK,RI,4295874642.0,ID1000064801
TEMPO SCAN PACIFIC,TSPC.JK,RI,4295874429.0,ID1000104508
TERANG DUNIA INTERNUSA,UNTD.JK,RI,5082964815.0,ID1000202104
TERREGRA ASIA ENERGY PT SUSP - SUSP.23/06/25,TGRA.JK,RI,5054252375.0,ID1000138902
TIFICO FIBER INDONESIA,TFCO.JK,RI,4295874662.0,ID1000054802
TIRA AUSTENITE,TIRA.JK,RI,4295874593.0,ID1000061005
TIRTA MAHAKAM RESOURCES,TIRT.JK,RI,4295874545.0,ID1000053408
TOBA PULP LESTARI SUSP - SUSP.17/12/25,INRU.JK,RI,4295874402.0,ID1000094303
TOBA SURIMI INDUSTRIES,CRAB.JK,RI,5074113197.0,ID1000171408
TOPINDO SOLUSI KOMUNIKA,TOSK.JK,RI,5086980376.0,ID1000202203
TOTAL BANGUN PERSADA,TOTL.JK,RI,4295874350.0,ID1000104003
TOTALINDO EKA PERSADA PT SUSP - SUSP.02/07/24,TOPS.JK,RI,5055468807.0,ID1000139207
TRADA ALAM MINERA SUSP - SUSP.23/01/20,TRAM.JK,RI,4298062104.0,ID1000111909
TRANS POWER MARINE,TPMA.JK,RI,5037955374.0,ID1000126600
TRANSKON JAYA,TRJA.JK,RI,5074434508.0,ID1000156805
TRI BANYAN TIRTA SUSP - SUSP.30/06/25,ALTO.JK,RI,5037586482.0,ID1000123805
TRIAS SENTOSA,TRST.JK,RI,4295874412.0,ID1000059009
TRIKOMSEL OKE SUSP - SUSP.17/07/19,TRIO.JK,RI,4298421947.0,ID1000112501
TRIMEGAH KARYA PRATAMA,UVCR.JK,RI,5081086280.0,ID1000161904
TRIMITRA PRAWARA GOLDLAND,ATAP.JK,RI,5079211840.0,ID1000158108
TRIMITRA PROPERTINDO,LAND.JK,RI,5064706700.0,ID1000145006
TRIMITRA TRANS PERSADA,BLOG.JK,RI,5095915971.0,ID1000210909
TRIMUDA NUANSA CITRA,TNCA.JK,RI,5063771915.0,ID1000143902
TRINITAN METALS SUSP - SUSP.01/08/22,PURE.JK,RI,5071403364.0,ID1000151509
TRIPAR MULTIVISION PLUS,RAAM.JK,RI,5074684872.0,ID1000188808
TRISULA TEXTILE INDUSTRIES,BELL.JK,RI,5057858687.0,ID1000140502
TRIWIRA INSANLESTARI SUSP - SUSP.02/05/19,TRIL.JK,RI,4295874756.0,ID1000109408
UBC MEDICAL INDONESIA,LABS.JK,RI,5082962653.0,ID1000205305
ULIMA NITRA,UNIQ.JK,RI,5080022437.0,ID1000159502
UNGGUL INDAH CAHAYA,UNIC.JK,RI,4295874380.0,ID1000058704
UNI-CHARM INDONESIA,UCID.JK,RI,5036393103.0,ID1000152903
URBAN JAKARTA PROPERTIND PT,URBN.JK,RI,5065361535.0,ID1000147200
UTAMA RADAR CAHAYA,RCCC.JK,RI,5083350013.0,ID1000170004
VASTLAND INDONESIA,VAST.JK,RI,5083779596.0,ID1000184807
VICTORIA CARE INDONESIA,VICI.JK,RI,5079225108.0,ID1000158207
VICTORIA INSURANCE,VINS.JK,RI,5046709876.0,ID1000135601
VICTORIA INVESTAMA,VICO.JK,RI,5040054229.0,ID1000128002
VISI MEDIA ASIA,VIVA.JK,RI,5000935247.0,ID1000121304
VISI TELEKOMUNIKASI INFRASTRUKTUR,GOLD.JK,RI,5000667936.0,ID1000116205
WAHANA INTERFOOD NUSANTARA,COCO.JK,RI,5068312442.0,ID1000148208
WAHANA INTI MAKMUR,NASI.JK,RI,5081498264.0,ID1000165301
WAHANA OTTOMITRA MUH.,WOMF.JK,RI,4295874799.0,ID1000100209
WASKITA BETON PRECAST,WSBP.JK,RI,5044030735.0,ID1000137706
WASKITA KARYA (PERSERO) SUSP - SUSP.08/05/23,WSKT.JK,RI,4296713015.0,ID1000126105
WEHA TRANSPORTASI INDONESIA,WEHA.JK,RI,4295874789.0,ID1000105901
WICAKSANA OVERSEAS INTL. SUSP - SUSP.10/02/25,WICO.JK,RI,4295874454.0,ID1000066301
WIDIANT JAYA KRENINDO,WIDI.JK,RI,5086644537.0,ID1000191406
WIDODO MAKMUR PERKASA SUSP - SUSP.13/05/24,WMPP.JK,RI,5081411113.0,ID1000164809
WIJAYA CAHAYA TIMBER,FWCT.JK,RI,5082942722.0,ID1000184203
WIJAYA KARYA SUSP - SUSP.18/02/25,WIKA.JK,RI,4295874583.0,ID1000107600
WILMAR CAHAYA INDONESIA,CEKA.JK,RI,4295874674.0,ID1000135007
WINTERMAR OFFS.MARINE,WINS.JK,RI,5001144953.0,ID1000117500
WIR ASIA,WIRG.JK,RI,5082474666.0,ID1000166804
WIRA GLOBAL SOLUSI,WGSH.JK,RI,5081492284.0,ID1000164502
WISMILAK INTI MAKMUR,WIIM.JK,RI,5037852060.0,ID1000126006
WULANDARI BANGUN LAKSANA,BSBK.JK,RI,5083502014.0,ID1000176407
YULIE SEKURITAS INDONESIA,YULE.JK,RI,4295874802.0,ID1000100100
ADIWARNA ANUGERAH ABADI,NAIK.JK,RI,5082985827.0,ID1000207103
AIRASIA INDONESIA,CMPP.JK,RI,4295874657.0,ID1000132608
ALKINDO NARATAMA,ALDO.JK,RI,5035257253.0,ID1000120207
APOLLO GLOBAL INTERACTIVE,BOGA.JK,RI,5052529094.0,ID1000138100
ARACORD NUSANTARA GROUP,RONY.JK,RI,5073955699.0,ID1000155609
ARGHA KARYA PRIMA IND.,AKPI.JK,RI,4295874374.0,ID1000084205
ARTHAVEST,ARTA.JK,RI,4295874734.0,ID1000093305
ASIA PACIFIC INVESTAMA SUSP - SUSP.25/02/26,MYTX.JK,RI,4295874456.0,ID1000074701
ASIA PRAMULIA,ASPR.JK,RI,5074088900.0,ID1000211006
ASPIRASI HIDUP INDONESIA,ACES.JK,RI,4295874776.0,ID1000125503
ASURANSI DAYIN MITRA,ASDM.JK,RI,4295874516.0,ID1000090905
ASURANSI JIWA SYARIAH JASA MITRA ABADI,JMAS.JK,RI,5059955975.0,ID1000141609
ASURANSI MUAGUNA.,AMAG.JK,RI,4295874342.0,ID1000102908
ATLAS RESOURCES,ARII.JK,RI,5035392425.0,ID1000121205
AUTOPEDIA SUKSES LESTARI PT TBK,ASLC.JK,RI,5082112301.0,ID1000165806
BAHTERA BUMI RAYA,PGJO.JK,RI,5072794754.0,ID1000153208
BALI BINTANG SEJAHTERA,BOLA.JK,RI,5067945745.0,ID1000148901
BANGUN KARYA PERKASA JAYA,KRYA.JK,RI,5081915030.0,ID1000169303
BANK ALADIN SYARIAH,BANK.JK,RI,5000682587.0,ID1000159205
BANK GANESHA,BGTG.JK,RI,5000682497.0,ID1000137003
BANK MESTIKA DHARMA,BBMD.JK,RI,5000462983.0,ID1000128507
BANK MNC INTERNASIONAL,BABP.JK,RI,4295874749.0,ID1000091507
BANK OKE INDONESIA,DNAR.JK,RI,5035251416.0,ID1000132301
BEKASI ASRI PEMULA,BAPA.JK,RI,4295874807.0,ID1000109002
BERDIKARI PONDASI PERKASA,BDKR.JK,RI,5083854643.0,ID1000187008
BERLINA,BRNA.JK,RI,4295874546.0,ID1000125602
BERSAMA MENCAPAI PUNCAK,BAIK.JK,RI,5086989593.0,ID1000270101
BHAKTI MULTI ARTHA PT,BHAT.JK,RI,5073798846.0,ID1000155807
BINAKARYA JAYA ABADI SUSP - SUSP.10/02/25,BIKA.JK,RI,5046316882.0,ID1000134703
BINTANG SAMUDERA MANDIRI LINES,BSML.JK,RI,5081502972.0,ID1000165400
BK.CHIN.COBK.INDO.,MCOR.JK,RI,4295874535.0,ID1000106305
BLACK DIAMOND RESOURCES,COAL.JK,RI,5035312177.0,ID1000172802
CAHAYA AERO SERVICES,CASS.JK,RI,5035757294.0,ID1000121403
CAKRA BUANA RESOURCES ENERGI,CBRE.JK,RI,5083680639.0,ID1000181704
CENTRAL OMEGA RESOURCES,DKFT.JK,RI,4298008693.0,ID1000124100
CHITOSE INDONESIA MANUFACTURING,CINT.JK,RI,4295990581.0,ID1000131907
CIPTA SARANA MEDIKA,DKHH.JK,RI,5094076732.0,ID1000210305
CISADANE SAWIT RAYA PT,CSRA.JK,RI,5001204546.0,ID1000153307
CITATAH,CTTH.JK,RI,4295874663.0,ID1000070105
CITRA NUSANTARA GEMILANG,CGAS.JK,RI,5083280944.0,ID1000201106
COLORPAK INDONESIA,CLPI.JK,RI,4295874632.0,ID1000079106
COWELL DEVELOPMENT SUSP - SUSP.13/07/20,COWL.JK,RI,4295874512.0,ID1000108707
DAMAI SEJAHTERA ABADI,UFOE.JK,RI,5079701617.0,ID1000159304
DANA BRATA LUHUR,TEBE.JK,RI,5071515099.0,ID1000152200
DANASUPRA ERAPACIFIC,DEFI.JK,RI,4295874499.0,ID1000136104
DFI RETAIL NUSANTARA,HERO.JK,RI,4295874590.0,ID1000122708
DIAMOND FOOD INDONESIA,DMND.JK,RI,5073070348.0,ID1000153802
DJASA UBERSAKTI SUSP - SUSP.18/02/26,PTDU.JK,RI,5079209606.0,ID1000158009
DUNIA VIRTUAL ONLINE,AREA.JK,RI,5087106009.0,ID1000203508
DYANDRA MEDIA INTL.,DYAN.JK,RI,5037990364.0,ID1000126808
EATERTAINMENT INTL.,SMMT.JK,RI,4298008682.0,ID1000100704
ERA DIGITAL MEDIA,AWAN.JK,RI,5084876309.0,ID1000188105
ERA MANDIRI CEMERLANG,IKAN.JK,RI,5072794808.0,ID1000154305
ESSA INDUSTRIES INDONESIA,ESSA.JK,RI,5037097988.0,ID1000122203
EUREKA PRIMA JAKARTA SUSP - SUSP.02/05/19,LCGP.JK,RI,4295874326.0,ID1000106503
FORTUNE INDONESIA,FORU.JK,RI,4295874554.0,ID1000080203
FUJI FINANCE INDONESIA,FUJI.JK,RI,5069398719.0,ID1000150006
GIHON TELEKOMUNIKASI INDONESIA,GHON.JK,RI,5063196737.0,ID1000142300
GLOBAL MEDIACOM,BMTR.JK,RI,4295874459.0,ID1000105604
GOODYEAR INDONESIA,GDYR.JK,RI,4295874621.0,ID1000134802
GOZCO PLANTATIONS,GZCO.JK,RI,4298008721.0,ID1000110604
GTS INTERNATIONAL PT,GTSI.JK,RI,5046910653.0,ID1000163306
HATTEN BALI,WINE.JK,RI,5083688853.0,ID1000182207
HENSEL DAVEST INDONESIA,HDIT.JK,RI,5070762993.0,ID1000150303
HERO GLOBAL INVESTMENT,HGII.JK,RI,5091376575.0,ID1000208507
HK METALS UTAMA SUSP - SUSP.03/07/23,HKMU.JK,RI,5066537974.0,ID1000146004
HUMPUSS INTERMODA TRANI. SUSP - SUSP.26/03/25,HITS.JK,RI,4295874680.0,ID1000107105
INDAH PRAKASA SENTOSA,INPS.JK,RI,5062443313.0,ID1000142508
INDOMOBIL SUKSES INTSL.,IMAS.JK,RI,4295874495.0,ID1000123003
INDONESIA FIBREBOARD INDUSTRY,IFII.JK,RI,5071526679.0,ID1000152804
INDONESIA PRIMA PROPERTY,OMRE.JK,RI,4295874443.0,ID1000075401
INDRI.DAN PERDAGANGAN BINTRACO,CARS.JK,RI,5054252365.0,ID1000138308
INTAN BARU PRANA,IBFN.JK,RI,5015544794.0,ID1000133101
INTANWIJAYA INTERNASIONAL,INCI.JK,RI,4295874616.0,ID1000064504
INTI AGRI RESOURCES SUSP - SUSP.23/01/20,IIKP.JK,RI,4295874770.0,ID1000100506
JOBUBU JARUM MINAHASA,BEER.JK,RI,5083685434.0,ID1000181605
KAWASAN INDRI.JABABEKA,KIJA.JK,RI,4295874472.0,ID1000072507
KEDOYA ADYARAYA SUSP - SUSP.31/01/25,RSGK.JK,RI,5081323638.0,ID1000163009
KENTANIX SUPRA INTERNATIONAL,KSIX.JK,RI,5090780055.0,ID1000208408
KERTAS BSIRMT.INDONESIA SUSP - SUSP.23/04/19,KBRI.JK,RI,4298052282.0,ID1000116809
KINO INDONESIA,KINO.JK,RI,5047816442.0,ID1000136500
KIRANA MEGATARA,KMTR.JK,RI,5035424932.0,ID1000139306
KLINKO KARYA IMAJI,KLIN.JK,RI,5083365232.0,ID1000171002
KOBEXINDO TRACTORS,KOBX.JK,RI,5037431626.0,ID1000123508
LAVENDER BINA CENDIKIA,BMBL.JK,RI,5083688658.0,ID1000182306
LCK GLOBAL KEDATON,LCKM.JK,RI,5060201862.0,ID1000141906
LENOX PASIFIK INVESTAMA,LPPS.JK,RI,4295874457.0,ID1000119803
LIMAS INDONESIA MAKMUR SUSP - SUSP.01/08/22,LMAS.JK,RI,4295874563.0,ID1000079403
LOGINDO SAMUDRAM,LEAD.JK,RI,5040695402.0,ID1000134000
LUPROMAX PELUMAS INDONESIA,LMAX.JK,RI,5086706682.0,ID1000194509
M CASH INTEGRASI,MCAS.JK,RI,5057939443.0,ID1000140908
MADUSARI MURNI INDAH,MOLI.JK,RI,5063727457.0,ID1000145204
MAHKOTA GROUP,MGRO.JK,RI,5001088290.0,ID1000144603
MAP BOGA ADIPERKASA,MAPB.JK,RI,5047640471.0,ID1000139702
MARK DYNAMICS INDONESIA,MARK.JK,RI,5052962645.0,ID1000140106
MASTERSYSTEM INFOTAMA,MSTI.JK,RI,5057566690.0,ID1000199102
MATAHARI PUTRA PRIMA,MPPA.JK,RI,4295874399.0,ID1000125909
MEDIA NUSNT.CITRA,MNCN.JK,RI,4295874359.0,ID1000106206
MEGALESTARI EPACK SENTOSARAYA,EPAC.JK,RI,5074844000.0,ID1000156102
MEGAPOWER MAKMUR,MPOW.JK,RI,5000828354.0,ID1000139900
MENTHOBI KARYATAMA RAYA,MKTR.JK,RI,5083534850.0,ID1000176308
METRODATA ELECTRONICS,MTDL.JK,RI,4295874622.0,ID1000055007
MIDI UTAMA INDONESIA,MIDI.JK,RI,5000840396.0,ID1000117302
MINAHASA MEMBANGUN HEBAT,HBAT.JK,RI,5086706123.0,ID1000193907
MINNA PADI INVESTAMA SEKURITAS,PADI.JK,RI,5000785491.0,ID1000121908
MIZUHO LEASING INDONESIA,VRNA.JK,RI,4298025370.0,ID1000111008
MNC VISION NETWORKS,IPTV.JK,RI,5035310509.0,ID1000150402
MODERN INTERNASIONAL,MDRN.JK,RI,4295874372.0,ID1000123300
MULIA BOGA RAYA,KEJU.JK,RI,5071526704.0,ID1000152309
MULIA INDUSTRINDO,MLIA.JK,RI,4295874433.0,ID1000060106
MULTI BINTANG INDONESIA,MLBI.JK,RI,4295874626.0,ID1000132806
MULTI PRIMA SEJAHTERA,LPIN.JK,RI,4295874628.0,ID1000086408
MULTIPOLAR,MLPL.JK,RI,4295874389.0,ID1000115207
NIPPON INDOSARI CORPINDO,ROTI.JK,RI,5000676834.0,ID1000129703
NUSANTARA ALMAZIA SUSP - SUSP.11/02/26,NZIA.JK,RI,4298091115.0,ID1000151400
OBM DRILCHEM,OBMD.JK,RI,5081495965.0,ID1000165202
PAKUAN,UANG.JK,RI,5019848368.0,ID1000156201
PALMA SERASIH,PSGO.JK,RI,5051613315.0,ID1000152408
PANCA BUDI IDAMAN,PBID.JK,RI,5057753325.0,ID1000141401
PANIN INSURANCE,PNIN.JK,RI,4295874394.0,ID1000094907
PELANGI INDAH CANINDO,PICO.JK,RI,4295874706.0,ID1000088404
PELAT TIMAH NUSANTARA,NIKL.JK,RI,5000264019.0,ID1000113608
PELAYARAN JAYA HIDUP BARU,PJHB.JK,RI,5096975867.0,ID1000212004
PIONEERINDO GMT.INTL.,PTSP.JK,RI,4295874474.0,ID1000064108
PP PRESISI,PPRE.JK,RI,5046737161.0,ID1000141005
PRIMA ANDALAN MANDIRI,MCOL.JK,RI,5081322280.0,ID1000162902
PRIMA GLOBALINDO LOGISTIK,PPGL.JK,RI,5068313348.0,ID1000156508
PRIMA MULTI USAHA INDONESIA,PMUI.JK,RI,5072794723.0,ID1000211303
PRIMARINDO ASIA INFR. SUSP - SUSP.19/11/25,BIMA.JK,RI,4295874421.0,ID1000075005
PRODIA WIDYAHUSADA,PRDA.JK,RI,5051787651.0,ID1000138001
PT ITAMA RANORAYA,IRRA.JK,RI,5071172166.0,ID1000151707
PT SARIMELATI KENCANA,PZZA.JK,RI,5063723200.0,ID1000143407
PT TELEFAST INDONESIA,TFAS.JK,RI,5068313864.0,ID1000151103
RADIANT UTAMA INTERINSCO,RUIS.JK,RI,4295874528.0,ID1000103708
RATU PRABU ENERGI SUSP - SUSP.11/02/25,ARTI.JK,RI,4295874385.0,ID1000094808
REMALA ABADI,DATA.JK,RI,5087155099.0,ID1000203904
RESOURCE ALAM INDONESIA,KKGI.JK,RI,4295874362.0,ID1000114309
RIG TENDERS,RIGS.JK,RI,4295874379.0,ID1000098809
RISTIA BINTANG MAHKO.,RBMS.JK,RI,5000078591.0,ID1000058100
RODA VIVATEX,RDTX.JK,RI,4295874656.0,ID1000067200
ROYALINDO INVESTA WIJAYA,INDO.JK,RI,5037347514.0,ID1000153505
SAMUDERA INDONESIA,SMDR.JK,RI,4295874520.0,ID1000075906
SARANA MITRA LUAS,SMIL.JK,RI,5082988000.0,ID1000189103
SARASWANTI ANUGERAH MAKMUR,SAMF.JK,RI,5053733112.0,ID1000155104
SATU VISI PUTRA,VISI.JK,RI,5087001471.0,ID1000203409
SATYAMITRA KEMAS LESTARI,SMKL.JK,RI,5052963562.0,ID1000150204
SELAMAT SEMPURNA,SMSM.JK,RI,4295874697.0,ID1000095409
SENTRAL MITRA INFORMATIKA,LUCK.JK,RI,5066599244.0,ID1000147101
SINERGI MEGAH INTERNUSA SUSP - SUSP.31/08/20,NUSA.JK,RI,5064623403.0,ID1000144702
SINGARAJA PUTRA,SINI.JK,RI,5071525310.0,ID1000151905
SKY ENERGY INDONESIA PT TBK,JSKY.JK,RI,5061035299.0,ID1000142102
SONA TOPAS TOURISM IND.,SONA.JK,RI,4295874723.0,ID1000052202
SREEYA SEWU INDO,SIPD.JK,RI,4295874722.0,ID1000133606
SRI REJEKI ISMAN SUSP - SUSP.18/05/21,SRIL.JK,RI,5039680043.0,ID1000127400
SUGIH ENERGY SUSP - SUSP.01/07/19,SUGI.JK,RI,4295874599.0,ID1000092000
SUMBER ENERGI ANDALAN SUSP - SUSP.11/09/25,ITMA.JK,RI,4295874683.0,ID1000089105
SUNINDO PRATAMA,SUNI.JK,RI,5083278922.0,ID1000181209
SUNSON TEXTILE MNFR.,SSTM.JK,RI,4295874717.0,ID1000081508
SUPERKRANE MITRA UTAMA,SKRN.JK,RI,5065297536.0,ID1000146103
SURYA BIRU MURNI ACETYLENE,SBMA.JK,RI,5081178987.0,ID1000163207
SURYA PERTIWI PT,SPTO.JK,RI,5041758698.0,ID1000143001
SURYA SEMESTA INTERNUSA,SSIA.JK,RI,4295874508.0,ID1000119902
TANAH LAUT,INDX.JK,RI,4295874405.0,ID1000102007
TBS ENERGI UTAMA,TOBA.JK,RI,5037037028.0,ID1000123409
TEMAS,TMAS.JK,RI,4295874360.0,ID1000103203
TERA DATA INDONUSA PT TBK,AXIO.JK,RI,5063189865.0,ID1000169204
TIANRONG CHEMICALS INDUSTRY,TDPM.JK,RI,5055954589.0,ID1000142409
TIGARAKSA SATRIA,TGKA.JK,RI,4295874646.0,ID1000102106
TRIMEGAH SEKURITAS INDONESIA,TRIM.JK,RI,4295874544.0,ID1000052608
TRINITI DINAMIK PT,TRUE.JK,RI,5080199087.0,ID1000160807
TRISULA INTERNATIONAL,TRIS.JK,RI,5037431627.0,ID1000123102
TRUST FINANCE INDONESIA,TRUS.JK,RI,4295874597.0,ID1000134901
TUNAS ALFIN,TALF.JK,RI,4295874788.0,ID1000130107
TUNAS BARU LAMPUNG,TBLA.JK,RI,4295874513.0,ID1000076706
VENTENY FORTUNA INTERNATIONAL PT,VTNY.JK,RI,5083639060.0,ID1000179500
VOKSEL ELECTRIC,VOKS.JK,RI,4295874653.0,ID1000083900
WAHANA PRONATURAL,WAPO.JK,RI,4295874602.0,ID1000070204
WIDODO MAKMUR UNGGAS,WMUU.JK,RI,5078528352.0,ID1000159106
WIJAYA KARYA BANGUNAN GEDUNG,WEGE.JK,RI,5035303175.0,ID1000141104
WIJAYA KARYA BETON,WTON.JK,RI,4296049658.0,ID1000131105
WILTON MAKMUR INDONESIA,SQMI.JK,RI,4295874778.0,ID1000098601
WINNER NUSANTARA JAYA,WINR.JK,RI,5082479661.0,ID1000167505
WOORI FINANCE INDONESIA,BPFI.JK,RI,4298507875.0,ID1000112600
XOLARE RCR ENERGY,SOLA.JK,RI,5087183536.0,ID1000204001
YANAPRIMA HASTAPERSADA,YPAS.JK,RI,4295874740.0,ID1000109804
YELOOO INTEGRA DATANET,YELO.JK,RI,5065324287.0,ID1000146400
ZYREXINDO MANDIRI BUANA,ZYRX.JK,RI,5074088577.0,ID1000159908
BANK WOORI SAUD.INDO.190 NIL PAID 10/07/17,,RI,4295874737.0,No universe defined.
BERLINA NIL PAID 04/10/16,,RI,4295874546.0,No universe defined.
LOTTE CHEMICAL TITAN NIL PAID 18/01/08,,RI,4295874570.0,No universe defined.
MNC LAND NIL PAID 17/01/08,,RI,4295874541.0,No universe defined.
MANDIRI ETF SRI KEHATI,XMSK.JK,RI,,IDN000537404
BAHANA ETF BISNIS- 27,XBIN.JK,RI,,IDN000412004
BAHANA ETF PEFINDO I- GRADE,XPIN.JK,RI,,IDN000555802
BATAVIA IDX30 ETF INDEX MUTUAL FUND,XBID.JK,RI,,IDN000381100
BATAVIA SRI-KEHATI ETF,XBSK.JK,RI,,IDN000384500
BNI-AM ETF MSCI INDONESIA SELECTION,XBES.JK,RI,,IDN000423605
BNI-AM NUSNT.ETF MSCI INDO.EQ.IDX.,XBNI.JK,RI,,IDN000339801
BRI ETF INDONESIA TOP 40,XDIF.JK,RI,,IDN000335908
CAPITAL ETF IDX ESG LEADERS,XCEG.JK,RI,,IDN000483708
CIPTA ETF INDEX LQ45,XCLQ.JK,RI,,IDN000418902
INDO ETF RDN KAS BERTUMBUH,XRDN.JK,RI,,IDN000579703
INSG.ETFT.INDO. LVOL. FTR.,XILV.JK,RI,,IDN000440104
KISI IDX VALUE30 ETF,XKIV.JK,RI,,IDN000416609
KISI IDX30 ETF,XKID.JK,RI,,IDN000520103
KISI MSCI INDONESIA ETF,XKMS.JK,RI,,IDN000448206
MAJORIS GOVERNMENT BONDS ETF INDONESIA,XMGB.JK,RI,,IDN000509502
MANDIRI ETF LQ45,XMLF.JK,RI,,IDN000501004
NUSADANA ETF IDX VALUE30 SUSP - SUSP.24/09/24,XNVE.JK,RI,,IDN000420205
PINNACLE CORE HIGH DIVIDEND ETF,XPDV.JK,RI,,IDN000289808
PINNACLE ENHANCED LIQUID ETF,XPLQ.JK,RI,5046728278.0,IDN000249109
PINNACLE FTSE INDONESIA ETF,XPFT.JK,RI,,IDN000356201
PINNACLE INDONESIA ESG ETF,XPSG.JK,RI,,IDN000324803
PREM.ETF INDO. STEOWD. COS.,XISC.JK,RI,,IDN000216207
PREM.ETF INDO.SOV. BDS.,XISB.JK,RI,,IDN000276706
PREMIER ETF FTSE INDONESIA ESG,XIFE.JK,RI,,IDN000456902
PREMIER ETF IDX HIGH DIVIDEND 20,XIHD.JK,RI,,IDN000372604
PREMIER ETF IDX- PEFINDO PRIME BANK,XIPB.JK,RI,,IDN000555505
PREMIER ETF IDX30,XIIT.JK,RI,5000041465.0,IDN000145307
PREMIER ETF INDEX IDX30,XIID.JK,RI,,IDN000441508
PREMIER ETF JII,XIJI.JK,RI,,IDN000154606
PREMIER ETF LQ-45,LQ45X.JK,RI,4297932687.0,IDN000053501
PREMIER ETF MSCI INDONESIA LARGE CAP,XIML.JK,RI,,IDN000430006
PREMIER ETF PEFINDO I- GRADE,XIPI.JK,RI,,IDN000374105
PREMIER ETF SMINFRA18,XISI.JK,RI,,IDN000174000
SAM ETF SRI-KEHATI,XSSK.JK,RI,,IDN000437001
SIMAS ETF IDX30,XSBC.JK,RI,,IDN000358108
SIMAS ETF JII,XSSI.JK,RI,,IDN000408200
XIIC ETF,XIIC.JK,RI,,IDN000154705
